id,num_following,num_follower,num_tweet,len_name,len_profile,is_polluter,age,reputation,ff_ratio,freq_tweet
77466224,1414,2109,44,10,81,1,3383,0.59846765,0.67014218,0.188841202
77468267,6377,6062,2364,5,76,1,3383,0.487299035,1.051789543,18.46875
77484422,1235,851,62,11,75,1,3383,0.407762338,1.449530516,0.579439252
77561355,573,195,1580,9,67,1,3383,0.253576073,2.923469388,8.272251309
77568863,1845,607,256,10,146,1,3383,0.247452099,3.034539474,1.580246914
77576115,2452,2226,4174,13,0,1,3383,0.47574268,1.10103278,26.92903226
77595802,2752,2530,2205,10,62,1,3383,0.478894567,1.087317266,20.41666667
77603222,713,538,830,10,51,1,3383,0.42971246,1.322820037,3.472803347
77617404,1913,938,51,9,88,1,3383,0.328892006,2.037273695,0.312883436
77630719,633,704,169,11,0,1,3383,0.526158445,0.89787234,1.673267327
77634433,508,282,1016,13,0,1,3383,0.356510746,1.795053004,10.26262626
77645454,261,43,15,7,52,1,3383,0.140983607,5.931818182,0.064102564
77662101,5247,5093,6622,14,64,1,3383,0.49250556,1.030035336,39.41666667
77668980,5715,5445,7116,13,72,1,3382,0.487859511,1.049394051,23.72
77674896,6444,6020,2458,14,65,1,3382,0.482952266,1.070254111,24.58
77679562,251,141,1608,12,71,1,3382,0.358778626,1.767605634,5.414141414
77682840,2551,2367,316,15,0,1,3382,0.481195365,1.077280405,2.796460177
77684621,840,591,5933,12,159,1,3382,0.412709497,1.418918919,20.96466431
77692918,5863,5439,1654,9,31,1,3382,0.481199682,1.077757353,16.21568627
77702431,1032,300,43,15,0,1,3382,0.225056264,3.428571429,0.398148148
77702455,5710,5333,29,14,63,1,3382,0.482886635,1.070491189,0.245762712
77702463,279,10,6,10,0,1,3382,0.034482759,25.36363636,0.036144578
77703400,311,117,7,10,0,1,3382,0.272727273,2.63559322,0.040229885
77705214,1378,230,84,13,63,1,3382,0.142945929,5.965367965,0.506024096
77713897,1341,1198,18,13,34,1,3382,0.471653543,1.118432027,0.107142857
77718608,1999,1635,216,11,64,1,3382,0.449793673,1.221882641,1.136842105
77722821,642,519,448,10,57,1,3382,0.446643718,1.234615385,2.890322581
77739633,343,206,254,12,143,1,3382,0.374545455,1.657004831,0.885017422
77813356,819,798,672,13,128,1,3382,0.493201483,1.025031289,5.209302326
77815186,3724,3476,193,15,96,1,3382,0.482710735,1.071038251,1.398550725
77841379,328,99,2386,13,32,1,3382,0.231308411,3.28,11.63902439
77843760,4537,4693,4916,12,101,1,3382,0.508395623,0.966553046,40.62809917
77848328,5243,4797,274,14,118,1,3382,0.477741261,1.092746978,2.302521008
77867125,3840,3497,12125,15,20,1,3382,0.476560371,1.097770154,92.55725191
77867186,1484,287,12,15,57,1,3382,0.161963883,5.152777778,0.107142857
77914021,3222,3159,8209,8,55,1,3382,0.494985898,1.019620253,32.44664032
77917666,1050,325,62,11,67,1,3382,0.23619186,3.220858896,0.394904459
77932889,2000,453,122,13,68,1,3381,0.184596577,4.405286344,0.674033149
77933382,1052,235,7,8,145,1,3381,0.182453416,4.457627119,0.05982906
77938464,831,309,1118,14,52,1,3381,0.270815074,2.680645161,8.406015038
77940009,337,114,3086,10,102,1,3381,0.252212389,2.930434783,13.65486726
77955085,1342,873,192,15,106,1,3381,0.393953069,1.535469108,1.900990099
77977299,1874,524,477,10,0,1,3381,0.218424343,3.56952381,3.35915493
77977687,1509,1387,50,11,33,1,3381,0.478771143,1.087175793,0.373134328
78001958,5846,5322,224,14,154,1,3381,0.476497448,1.098252865,2.133333333
78011499,1856,1136,844,13,152,1,3381,0.379552289,1.632365875,7.535714286
78012790,2826,2568,11,12,148,1,3381,0.475996293,1.100038926,0.11
78029833,1111,929,922,14,136,1,3381,0.455169035,1.194623656,9.808510638
78042690,311,124,24,10,115,1,3381,0.28440367,2.488,0.226415094
78054677,2805,2778,13427,14,121,1,3381,0.497492837,1.009355883,58.37826087
78080988,4902,4802,5579,8,82,1,3381,0.494796497,1.020612117,58.11458333
78085672,165,270,7116,9,77,1,3381,0.619266055,0.608856089,44.75471698
78091747,2735,2487,4999,9,83,1,3381,0.476163125,1.099276527,46.71962617
78116940,655,138,18,11,158,1,3381,0.173803526,4.712230216,0.162162162
78120412,2568,2335,618,10,0,1,3381,0.476141925,1.099315068,6.18
78124210,1444,523,123,14,127,1,3381,0.265752033,2.755725191,1.060344828
78133542,546,1107,148,15,144,1,3381,0.669286578,0.492779783,0.747474747
78140737,2476,2250,92,15,67,1,3381,0.475988999,1.099955575,0.327402135
78144979,3353,3347,798,14,70,1,3381,0.49947769,1.001493429,8.4
78151192,5931,5890,398,10,135,1,3381,0.498223651,1.006790019,4.145833333
78155585,2113,4770,173,7,59,1,3381,0.692911098,0.442884091,0.945355191
78162281,307,39,11,8,123,1,3381,0.112391931,7.675,0.051401869
78185343,2436,2712,6144,15,47,1,3381,0.526704214,0.897899005,59.07692308
78190811,1326,190,1,13,25,1,3381,0.125247198,6.942408377,0.006849315
78225377,420,340,13,9,118,1,3380,0.446780552,1.231671554,0.128712871
78227090,887,58,24,5,0,1,3380,0.061310782,15.03389831,0.083044983
78231236,322,101,2270,15,18,1,3380,0.238207547,3.156862745,17.06766917
78242686,295,141,470,9,15,1,3380,0.322654462,2.077464789,1.577181208
78252764,219,220,1273,14,46,1,3380,0.5,0.990950226,4.680147059
78298821,653,200,170,14,37,1,3380,0.234192037,3.248756219,0.570469799
78314791,662,274,2212,9,75,1,3380,0.292422625,2.407272727,23.78494624
78331434,2001,1794,786,15,146,1,3380,0.47260274,1.114763231,6.442622951
78335450,217,123,15,8,93,1,3380,0.360703812,1.75,0.060240964
78357626,1391,459,35,8,0,1,3380,0.247974068,3.023913043,0.239726027
78357959,542,185,11,13,89,1,3380,0.254120879,2.913978495,0.088709677
78359915,2162,2005,207,9,81,1,3380,0.481046065,1.0777667,1.352941176
78380401,916,690,85,10,108,1,3380,0.4293715,1.325615051,0.445026178
78416109,674,184,3,9,0,1,3380,0.214202561,3.643243243,0.027522936
78426579,678,328,118,6,140,1,3380,0.32571996,2.060790274,0.781456954
78429266,1026,677,29,6,147,1,3380,0.397300469,1.513274336,0.295918367
78440122,1996,1725,567,10,0,1,3380,0.463460505,1.156431054,3.355029586
78454072,41,2,9,8,0,1,3380,0.045454545,13.66666667,0.033457249
78457237,907,751,148,12,32,1,3380,0.452682339,1.206117021,0.902439024
78485489,976,263,5,8,0,1,3380,0.212096774,3.696969697,0.024038462
78501773,1339,1114,3049,8,70,1,3380,0.45395273,1.200896861,16.39247312
78520450,945,235,19,15,152,1,3379,0.198983912,4.004237288,0.193877551
78529235,446,39,5,14,48,1,3379,0.080246914,11.15,0.034965035
78552082,254,193,3,4,0,1,3379,0.430803571,1.309278351,0.011029412
78558198,858,564,48,11,159,1,3379,0.396345748,1.518584071,0.390243902
78558333,2642,2403,2950,13,94,1,3379,0.476218787,1.099001664,23.98373984
78571362,1110,657,1559,10,146,1,3379,0.371606335,1.686930091,6.363265306
78575688,254,156,415,11,13,1,3379,0.379562044,1.617834395,1.52014652
78581625,750,613,77,7,153,1,3379,0.44941349,1.221498371,0.304347826
78594980,194,74,17,8,9,1,3379,0.275092937,2.586666667,0.118881119
78614965,75,46,85,11,18,1,3379,0.37704918,1.595744681,0.841584158
78617968,1159,694,973,15,37,1,3379,0.374325782,1.667625899,5.43575419
78628880,1879,1450,3279,14,156,1,3379,0.435435435,1.294968987,28.51304348
78632601,1936,1387,1508,14,0,1,3379,0.417268351,1.39481268,8.617142857
78637991,316,200,100,13,29,1,3379,0.386847195,1.572139303,0.380228137
78648091,975,89,22,12,0,1,3379,0.083568075,10.83333333,0.181818182
78666758,802,255,5,9,43,1,3379,0.241020794,3.1328125,0.027472527
78670904,546,335,21,14,0,1,3379,0.379818594,1.625,0.189189189
78681530,4964,4677,2896,9,58,1,3379,0.485065339,1.061137238,31.13978495
78690146,771,22,1,11,0,1,3379,0.027707809,33.52173913,0.005681818
78705122,380,149,0,8,116,1,3379,0.281132075,2.533333333,0
78705199,1944,739,142,12,96,1,3379,0.27533532,2.627027027,0.743455497
78718574,747,184,4,14,0,1,3379,0.197424893,4.037837838,0.01793722
78719271,364,68,1,14,0,1,3379,0.15704388,5.275362319,0.004761905
78720366,525,135,3,14,0,1,3379,0.204236006,3.860294118,0.014423077
78721467,1153,159,3,13,0,1,3379,0.121096725,7.20625,0.013953488
78725720,534,196,4,13,0,1,3379,0.268125855,2.710659898,0.01793722
78729518,519,24,0,12,0,1,3379,0.044117647,20.76,0
78730830,724,200,8,12,0,1,3379,0.216216216,3.60199005,0.035874439
78732002,385,14,1,13,0,1,3379,0.035,25.66666667,0.004524887
78733513,597,52,2,15,0,1,3379,0.08,11.26415094,0.009009009
78737229,649,89,3,11,0,1,3379,0.120433018,7.211111111,0.013452915
78737833,348,24,1,12,0,1,3379,0.064343164,13.92,0.004608295
78738571,704,105,5,12,0,1,3379,0.12962963,6.641509434,0.023255814
78741080,550,103,3,15,0,1,3379,0.157492355,5.288461538,0.014018692
78741531,534,28,1,15,0,1,3379,0.04973357,18.4137931,0.004524887
78757217,390,376,101,13,63,1,3379,0.490221643,1.034482759,0.952830189
78771008,1682,1123,194,14,0,1,3379,0.400213828,1.496441281,0.984771574
78771324,3490,3211,464,13,0,1,3379,0.479110713,1.086550436,3.386861314
78775819,735,342,66,7,62,1,3379,0.317254174,2.142857143,0.628571429
78784977,628,304,2392,14,4,1,3379,0.325830654,2.059016393,10.63111111
78797284,49,1,11,15,0,1,3379,0.019607843,24.5,0.114583333
78797343,280,20,18,15,0,1,3379,0.066445183,13.33333333,0.166666667
78797731,112,8,20,14,0,1,3379,0.066115702,12.44444444,0.152671756
78814586,233,96,143,8,94,1,3378,0.290909091,2.402061856,0.481481481
78814811,246,184,3495,8,103,1,3378,0.426914153,1.32972973,11.76767677
78814939,255,244,3738,8,95,1,3378,0.488,1.040816327,12.58585859
78814969,321,66,708,10,102,1,3378,0.170103093,4.791044776,2.612546125
78815417,218,34,323,8,97,1,3378,0.134387352,6.228571429,1.410480349
78815433,325,51,959,11,99,1,3378,0.135278515,6.25,3.376760563
78815448,281,77,466,13,89,1,3378,0.21448468,3.602564103,1.713235294
78815561,56,6,39,8,97,1,3378,0.095238095,8,0.26
78815875,35,1,19,8,94,1,3378,0.027027027,17.5,0.139705882
78816098,225,45,93,11,94,1,3378,0.166051661,4.891304348,0.361867704
78816102,70,9,54,10,101,1,3378,0.1125,7,0.350649351
78816516,54,8,19,10,99,1,3378,0.126984127,6,0.127516779
78816537,81,31,134,9,89,1,3378,0.274336283,2.53125,0.82208589
78817006,5711,5603,331,15,158,1,3378,0.495183385,1.019093505,2.330985915
78817424,303,88,595,11,93,1,3378,0.224489796,3.404494382,2.095070423
78817452,10,0,0,12,95,1,3378,0,10,0
78817568,57,10,12,10,98,1,3378,0.147058824,5.181818182,0.080536913
78817705,294,88,237,11,96,1,3378,0.229765013,3.303370787,0.834507042
78817861,192,23,165,9,95,1,3378,0.106481481,8,0.778301887
78820031,205,46,58,15,90,1,3378,0.182539683,4.361702128,0.252173913
78821724,20,0,1,10,89,1,3378,0,20,0.007751938
78821745,10,0,1,13,101,1,3378,0,10,0.008333333
78822094,182,41,79,10,92,1,3378,0.183035714,4.333333333,0.393034826
78822201,32,9,57,9,74,1,3378,0.214285714,3.2,0.422222222
78822345,449,364,73,9,32,1,3378,0.447174447,1.230136986,0.306722689
78822750,168,27,31,10,74,1,3378,0.137755102,6,0.154228856
78822788,230,32,2,11,86,1,3378,0.121673004,6.96969697,0.008403361
78822979,219,38,2,11,74,1,3378,0.147286822,5.615384615,0.008097166
78822985,233,132,501,11,74,1,3378,0.360655738,1.751879699,2.028340081
78824008,10,12,75,9,97,1,3378,0.52173913,0.769230769,0.625
78824658,366,114,1333,10,104,1,3378,0.237006237,3.182608696,4.473154362
78825056,25,3,81,9,103,1,3378,0.103448276,6.25,0.623076923
78826044,21,9,64,8,98,1,3378,0.290322581,2.1,0.492307692
78826392,45,12,127,10,95,1,3378,0.206896552,3.461538462,0.888111888
78826784,167,46,347,10,96,1,3378,0.214953271,3.553191489,1.629107981
78827434,32,9,81,11,101,1,3378,0.214285714,3.2,0.595588235
78827448,18,3,39,9,95,1,3378,0.136363636,4.5,0.3
78827454,35,7,50,8,96,1,3378,0.162790698,4.375,0.364963504
78827627,369,89,459,8,98,1,3378,0.193899782,4.1,1.540268456
78829983,348,85,499,9,99,1,3378,0.195852535,4.046511628,1.750877193
78830009,282,68,317,5,89,1,3378,0.193732194,4.086956522,1.161172161
78830111,270,43,440,9,97,1,3378,0.136942675,6.136363636,1.705426357
78830791,47,16,88,10,98,1,3378,0.25,2.764705882,0.615384615
78830804,121,30,220,8,92,1,3378,0.197368421,3.903225806,1.145833333
78831249,154,125,784,7,91,1,3378,0.446428571,1.222222222,3.881188119
78832289,10,1,43,8,89,1,3378,0.083333333,5,0.355371901
78833605,5,1,5,5,0,1,3378,0.142857143,2.5,0.017123288
78835760,125,28,124,9,97,1,3378,0.181818182,4.310344828,0.677595628
78837527,37,14,151,9,97,1,3378,0.269230769,2.466666667,1.110294118
78838084,49,1,51,10,88,1,3378,0.019607843,24.5,0.354166667
78838130,167,81,1537,6,82,1,3378,0.325301205,2.036585366,7.571428571
78838593,70,23,73,8,88,1,3378,0.244680851,2.916666667,0.470967742
78838631,25,37,310,8,88,1,3378,0.587301587,0.657894737,2.384615385
78838638,104,40,59,8,88,1,3378,0.275862069,2.536585366,0.335227273
78838930,140,144,1388,8,88,1,3378,0.505263158,0.965517241,7.229166667
78839158,263,78,281,7,85,1,3378,0.228070175,3.329113924,1.021818182
78847848,12,1,0,8,124,1,3378,0.071428571,6,0
78847881,174,13,2,11,56,1,3378,0.069148936,12.42857143,0.009803922
78847972,177,152,1809,6,50,1,3378,0.460606061,1.156862745,8.413953488
78848002,62,19,110,11,127,1,3378,0.231707317,3.1,0.705128205
78848602,71,26,120,8,127,1,3378,0.265306122,2.62962963,0.722891566
78849328,306,119,602,10,54,1,3378,0.279342723,2.55,2.013377926
78849504,315,114,691,10,124,1,3378,0.265116279,2.739130435,2.416083916
78851599,115,26,202,9,125,1,3378,0.183098592,4.259259259,1.116022099
78851653,302,86,767,11,129,1,3378,0.221079692,3.471264368,2.778985507
78851688,325,108,610,10,125,1,3378,0.248847926,2.981651376,2.132867133
78861460,1387,584,19,8,41,1,3378,0.296146045,2.370940171,0.066666667
78862041,2199,2249,868,6,150,1,3378,0.505506855,0.977333333,4.64171123
78862880,229,70,282,12,57,1,3378,0.233333333,3.225352113,1.175
78864948,325,76,822,9,125,1,3378,0.189054726,4.220779221,2.884210526
78867225,70,23,124,10,127,1,3378,0.244680851,2.916666667,0.760736196
78868668,1926,902,200,10,0,1,3378,0.31884058,2.132890365,1.307189542
78868886,14,3,37,11,126,1,3378,0.166666667,3.5,0.300813008
78868913,259,48,393,7,119,1,3378,0.155844156,5.285714286,1.578313253
78869321,92,32,161,9,124,1,3378,0.256,2.787878788,0.930635838
78874276,325,58,399,7,118,1,3378,0.151041667,5.508474576,1.450909091
78876057,203,62,351,12,131,1,3378,0.233082707,3.222222222,1.519480519
78880963,96,26,149,11,127,1,3378,0.211382114,3.555555556,0.861271676
78882969,10,1,7,9,51,1,3378,0.083333333,5,0.056910569
78887592,276,35,190,8,51,1,3378,0.112179487,7.666666667,0.688405797
78887690,234,106,451,15,74,1,3378,0.31085044,2.186915888,1.727969349
78887755,28,6,1,13,62,1,3378,0.171428571,4,0.007246377
78888180,15,0,6,12,53,1,3378,0,15,0.048780488
78888221,12,5,7,14,57,1,3378,0.277777778,2,0.056910569
78889541,498,345,296,15,0,1,3378,0.408767773,1.439306358,2.873786408
78890655,730,474,576,14,0,1,3378,0.393360996,1.536842105,3.348837209
78892780,145,23,2,11,58,1,3378,0.136094675,6.041666667,0.009803922
78893991,27,6,56,10,68,1,3378,0.176470588,3.857142857,0.408759124
78894946,237,72,362,11,51,1,3378,0.232258065,3.246575342,1.502074689
78895402,257,65,231,12,57,1,3378,0.20123839,3.893939394,0.958506224
78897346,213,58,322,14,57,1,3378,0.213235294,3.610169492,1.387931034
78897405,205,65,566,11,55,1,3378,0.239852399,3.106060606,2.439655172
78898089,193,38,208,11,55,1,3378,0.163793103,4.948717949,0.96744186
78900051,287,54,473,12,57,1,3378,0.157894737,5.218181818,1.819230769
78900508,138,43,390,13,55,1,3378,0.236263736,3.136363636,2.119565217
78901421,276,84,590,8,49,1,3378,0.232686981,3.247058824,2.36
78901470,341,99,938,15,59,1,3378,0.224489796,3.41,3.268292683
78901804,159,80,1172,11,58,1,3378,0.333333333,1.962962963,6.07253886
78901926,278,110,832,12,53,1,3378,0.28277635,2.504504505,3.328
78908249,635,637,307,10,148,1,3378,0.500392773,0.995297806,1.838323353
78909553,467,171,361,10,0,1,3378,0.267605634,2.715116279,3.059322034
78912434,130,66,119,15,15,1,3378,0.335025381,1.940298507,0.521929825
78917794,358,132,704,11,89,1,3378,0.268839104,2.691729323,2.496453901
78918702,348,39,54,11,95,1,3378,0.100515464,8.7,0.191489362
78918930,339,69,34,10,92,1,3378,0.168704156,4.842857143,0.125925926
78919106,359,97,51,10,92,1,3378,0.212253829,3.663265306,0.173469388
78919121,354,80,63,8,86,1,3378,0.183908046,4.37037037,0.214285714
78919532,350,66,54,12,92,1,3378,0.158273381,5.223880597,0.191489362
78920204,352,78,54,11,95,1,3378,0.180974478,4.455696203,0.191489362
78920220,309,48,44,9,89,1,3378,0.134078212,6.306122449,0.17254902
78926144,5151,4804,1609,9,58,1,3378,0.482523102,1.072008325,8.085427136
78926219,343,160,667,9,76,1,3378,0.317460317,2.130434783,2.186885246
78926892,274,27,67,10,86,1,3378,0.089403974,9.785714286,0.248148148
78927384,92,21,9,12,98,1,3378,0.184210526,4.181818182,0.05625
78927528,169,24,54,10,86,1,3378,0.12371134,6.76,0.271356784
78933120,100,20,85,12,98,1,3378,0.165289256,4.761904762,0.50295858
78933181,296,51,70,8,86,1,3378,0.146551724,5.692307692,0.229508197
78933366,271,58,13,10,67,1,3378,0.175757576,4.593220339,0.044067797
78933433,320,57,730,8,82,1,3378,0.150793651,5.517241379,2.474576271
78933486,368,58,30,12,82,1,3378,0.135831382,6.237288136,0.098360656
78935634,346,42,2,10,67,1,3378,0.107969152,8.046511628,0.006557377
78936753,170,22,3,10,67,1,3378,0.113989637,7.391304348,0.015957447
78937157,161,47,413,11,79,1,3378,0.224880383,3.354166667,2.196808511
78946795,884,60,7,10,0,1,3378,0.063492063,14.49180328,0.023809524
78962618,1758,131,17,9,94,1,3378,0.069312169,13.31818182,0.08056872
78967210,2014,2068,3,14,106,1,3378,0.506490326,0.97341711,0.01986755
78976815,627,426,55,11,50,1,3378,0.404174573,1.468384075,0.47008547
78995867,4087,3726,4693,8,43,1,3378,0.476836447,1.096592434,43.85981308
79018604,1949,1432,38,9,40,1,3378,0.423418096,1.36008374,0.178403756
79020262,47,0,5,11,0,1,3378,0,47,0.018726592
79057777,1931,232,43,12,81,1,3378,0.107208872,8.287553648,0.143333333
79063135,3308,3178,877,10,0,1,3378,0.489902883,1.040578798,5.846666667
79093046,793,767,81,11,59,1,3378,0.491351698,1.032552083,0.880434783
79099240,6932,6322,2403,13,151,1,3378,0.476952094,1.09631504,14.38922156
79115391,303,93,61,12,0,1,3377,0.234256927,3.223404255,0.218637993
79122554,972,167,16,11,0,1,3377,0.146491228,5.785714286,0.136752137
79129489,194,66,2003,6,104,1,3377,0.252873563,2.895522388,6.72147651
79145165,1979,866,262,10,69,1,3377,0.304286718,2.282583622,1.455555556
79151259,4646,4372,1222,15,146,1,3377,0.484754407,1.062428539,10.3559322
79154186,1482,1187,109,9,61,1,3377,0.444569288,1.247474747,0.789855072
79154236,1522,1395,5642,11,0,1,3377,0.478067169,1.09025788,44.77777778
79155823,508,383,358,9,11,1,3377,0.429372197,1.322916667,1.335820896
79172026,1083,334,380,9,0,1,3377,0.235543018,3.232835821,4.042553191
79174471,467,182,142,13,119,1,3377,0.28,2.551912568,0.604255319
79182280,53,11,14,12,148,1,3377,0.169230769,4.416666667,0.04620462
79190874,1214,2515,715,9,157,1,3377,0.674262735,0.482511924,3.206278027
79192324,32,1,1,10,0,1,3377,0.029411765,16,0.004424779
79192826,3924,3576,2906,12,70,1,3377,0.476736435,1.097008666,17.29761905
79193396,129,60,5152,14,91,1,3377,0.315789474,2.114754098,17.52380952
79195220,4665,4245,4551,12,122,1,3377,0.476377511,1.098681112,25.85795455
79195903,460,136,5,7,56,1,3377,0.227805695,3.357664234,0.046728972
79199829,2397,2177,938,14,44,1,3377,0.475846995,1.100550964,3.635658915
79202573,383,224,365,12,0,1,3377,0.368421053,1.702222222,2.829457364
79203723,3543,3253,2984,13,70,1,3377,0.478593497,1.088813768,17.76190476
79204498,437,259,522,13,0,1,3377,0.371592539,1.680769231,2.93258427
79216872,1817,1149,163,11,0,1,3377,0.387259858,1.58,1.358333333
79217378,1879,1962,527,11,52,1,3377,0.510671525,0.957208355,4.663716814
79219659,20,0,20,15,0,1,3377,0,20,0.172413793
79229619,468,200,7,12,135,1,3377,0.298953662,2.328358209,0.0625
79231054,699,370,472,15,0,1,3377,0.345794393,1.884097035,3.125827815
79235354,514,806,728,14,78,1,3377,0.61014383,0.63692689,5.6875
79241528,2001,443,8,13,22,1,3377,0.181186094,4.506756757,0.077669903
79262382,1568,1223,45,8,0,1,3377,0.438037249,1.281045752,0.19650655
79266148,2477,2270,105,15,57,1,3377,0.47809604,1.090708939,1.141304348
79273345,2754,2661,7129,15,0,1,3377,0.491322009,1.034560481,36.00505051
79318120,2223,2043,703,10,26,1,3377,0.478790719,1.087573386,3.532663317
79334152,1524,1185,1963,13,49,1,3377,0.437269373,1.284991568,11.47953216
79345598,1430,1051,121,9,112,1,3377,0.423448832,1.359315589,0.711764706
79358316,1998,851,70,9,13,1,3377,0.298596491,2.345070423,0.351758794
79379956,454,109,84,11,0,1,3376,0.193262411,4.127272727,0.446808511
79395776,2999,2818,2608,15,146,1,3376,0.484358886,1.06385243,28.65934066
79396682,1552,1627,1284,14,0,1,3376,0.51163522,0.953316953,13.65957447
79415890,209,33,121,11,71,1,3376,0.135802469,6.147058824,1.130841121
79421109,16238,14903,209,14,94,1,3376,0.478549868,1.089506173,2.27173913
79433675,202,5,5,6,0,1,3376,0.024038462,33.66666667,0.055555556
79454360,263,176,5115,7,66,1,3376,0.4,1.485875706,16.99335548
79465570,2557,2332,18,12,155,1,3376,0.476891616,1.096013716,0.105882353
79473656,1764,1699,5045,7,0,1,3376,0.490473441,1.037647059,23.68544601
79554123,1627,1260,431,14,76,1,3376,0.436288089,1.290245837,4.736263736
79583814,2302,2404,76,14,155,1,3376,0.510728702,0.957172557,0.723809524
79609632,2626,2787,1557,6,35,1,3376,0.514776505,0.941893831,7.275700935
79610303,2001,1741,1775,12,69,1,3376,0.465134919,1.148679679,14.79166667
79622156,1177,1173,421,9,109,1,3376,0.498936623,1.002555366,4.677777778
79626863,683,232,392,7,24,1,3376,0.253275109,2.931330472,1.395017794
79653668,7204,7328,8928,15,135,1,3375,0.504231748,0.982944467,93.97894737
79655121,33412,32506,1546,9,127,1,3375,0.493120345,1.027840158,7.615763547
79659415,647,667,60,6,43,1,3375,0.507224335,0.968562874,0.618556701
79666764,162,18,14,15,121,1,3375,0.099447514,8.526315789,0.061135371
79680806,6683,6189,150,13,156,1,3375,0.480773712,1.079644588,0.612244898
79694983,456,94,444,8,27,1,3375,0.170598911,4.8,1.681818182
79703598,4531,4322,2963,11,0,1,3375,0.488140953,1.048114735,33.67045455
79709882,1830,3637,12501,10,88,1,3375,0.665142648,0.503023639,67.57297297
79720399,206,98,56,12,0,1,3375,0.321311475,2.080808081,0.262910798
79747272,1248,1294,373,15,45,1,3375,0.508847818,0.963706564,2.742647059
79748995,2475,2254,9789,13,27,1,3375,0.47653277,1.097560976,78.94354839
79762886,905,517,89,9,0,1,3375,0.363316936,1.747104247,0.609589041
79765696,445,401,206,8,87,1,3375,0.473435655,1.106965174,1.745762712
79775874,1803,1613,188,15,137,1,3375,0.472051507,1.117100372,1.492063492
79785045,2908,2752,3572,7,58,1,3375,0.486133192,1.056302216,15.53043478
79798853,574,334,256,7,109,1,3375,0.367436744,1.713432836,1.185185185
79825754,1806,1415,199,13,46,1,3375,0.439168218,1.275423729,1.672268908
79825826,96,213,2762,15,115,1,3375,0.687096774,0.448598131,9.829181495
79837618,974,467,261,8,53,1,3375,0.323855756,2.081196581,1.338461538
79860592,3915,3559,1047,15,160,1,3375,0.476120401,1.099719101,9.184210526
79862171,1913,627,606,15,102,1,3375,0.246753247,3.046178344,2.02
79868018,1990,553,472,15,158,1,3375,0.217374214,3.592057762,1.605442177
79868191,150,19,40,12,35,1,3375,0.111764706,7.5,0.384615385
79871295,1194,283,499,15,68,1,3375,0.191474966,4.204225352,1.763250883
79898616,2896,2664,208,11,58,1,3375,0.47905053,1.086679174,1.808695652
79899066,3194,2902,959,9,130,1,3375,0.475971789,1.10024113,3.239864865
79914880,9927,9426,280,11,0,1,3375,0.487031105,1.053039143,1.206896552
79918175,3562,4272,42650,13,160,1,3375,0.545245692,0.833606366,473.8888889
79937079,1925,498,17,12,87,1,3374,0.205445545,3.857715431,0.180851064
79941128,366,248,876,8,0,1,3374,0.403252033,1.469879518,4.132075472
79942643,509,181,439,10,18,1,3374,0.261939219,2.796703297,1.644194757
79967814,633,408,343,15,45,1,3374,0.391554702,1.547677262,2.184713376
79975805,767,478,1788,12,66,1,3374,0.383627608,1.60125261,12.33103448
79994473,465,2061,743,10,159,1,3374,0.815591611,0.225509214,6.816513761
79996548,562,116,185,13,47,1,3374,0.17083947,4.803418803,1.016483516
79997246,696,269,35,6,101,1,3374,0.278467909,2.577777778,0.222929936
79998748,2002,1353,545,7,57,1,3374,0.403158522,1.478581979,4.430894309
80000082,2669,2457,587,13,0,1,3374,0.479227618,1.085842148,6.450549451
80012715,930,295,7,12,110,1,3374,0.240619902,3.141891892,0.05
80014590,249,118,25,5,0,1,3374,0.320652174,2.092436975,0.083333333
80017129,1043,571,220,15,91,1,3374,0.353560372,1.823426573,0.928270042
80028314,180,85,2,13,23,1,3374,0.319548872,2.093023256,0.017241379
80028588,442,590,1,9,0,1,3374,0.571151985,0.747884941,0.011494253
80049848,302,29,0,11,158,1,3374,0.087349398,10.06666667,0
80073299,3275,3057,2826,13,136,1,3374,0.482709616,1.070961413,25.9266055
80124612,188,69,36,14,40,1,3374,0.26744186,2.685714286,0.140077821
80128671,477,500,24,12,9,1,3374,0.511247444,0.952095808,0.193548387
80131768,22837,20800,3264,15,22,1,3374,0.476648792,1.09787991,13.6
80135649,1237,108,268,13,157,1,3374,0.080237741,11.34862385,1.360406091
80136930,11685,10904,4629,12,46,1,3374,0.482691456,1.071526823,15.79863481
80166485,111,11,39,13,0,1,3374,0.089430894,9.25,0.198979592
80178153,6229,5669,14815,11,37,1,3374,0.47642659,1.098589065,90.88957055
80183575,2001,794,17,8,24,1,3374,0.28397711,2.516981132,0.065891473
80190385,444,70,58,15,0,1,3374,0.13592233,6.253521127,0.568627451
80192449,1089,1000,2142,12,153,1,3374,0.4784689,1.087912088,20.4
80196067,543,486,477,7,140,1,3374,0.47184466,1.114989733,3.613636364
80198761,3017,2806,219,15,70,1,3374,0.481799451,1.074812968,1.209944751
80199339,901,676,1051,15,158,1,3374,0.428390368,1.330871492,4.237903226
80201666,700,567,112,12,105,1,3374,0.447160883,1.232394366,0.925619835
80213036,108,118,16,14,66,1,3374,0.519823789,0.907563025,0.146788991
80216361,10715,11892,1326,13,68,1,3374,0.526008493,0.900950139,12.62857143
80239698,1633,255,32,8,0,1,3373,0.134992059,6.37890625,0.310679612
